"bulk_id","slab_millers","slab_shift","slab_comp","top","*C_ml_Eads","*C_ml_dft_Eads","*C_min_ml_Eads","C_min_sp_e","*CO_ml_Eads","*CO_ml_dft_Eads","*CO_min_ml_Eads","CO_min_sp_e","*CHO_ml_Eads","*CHO_ml_dft_Eads","*CHO_min_ml_Eads","CHO_min_sp_e","CO*COH_ml_Eads","CO*COH_ml_dft_Eads","CO*COH_min_ml_Eads","COCOH_min_sp_e","*H_ml_Eads","*H_ml_dft_Eads","*H_min_ml_Eads","H_min_sp_e","OH_min_sp_e","*OH_ml_Eads","*OH_ml_dft_Eads","*OH_min_ml_Eads","n_bulk_elements","slab_identifier","cleavage_energy","facet_fraction_on_wulff_not_normalized"
"oqmd-1472381","(2, 1, 1)",0.168,"Pd-0.889-Zn-0.111","True","[-1.1302377  -1.12947083 -1.12838924 -1.12539029 -1.1237191 ]","[-1.0407035  -1.0399529  -1.03920458 -1.04156348 -1.03751494]",-1.13023769855499,-1.04156348000001,"[-1.81710434 -1.81580257 -1.81327486 -1.80840111 -1.80748487]","[-1.67943166 -1.68155147 -1.68014807 -1.67884395 -1.68232662]",-1.81710433959961,-1.68232662,"[-1.02375937 -1.01866961 -1.01698577 -1.01412511 -1.0131892 ]","[-0.82520667 -0.83398585 -0.83249391 -0.83488122 -0.83231472]",-1.02375936508179,-0.834881220000028,"[-1.36471343 -1.3645395  -1.35569906 -1.34898067 -1.34356904]","[-1.15605638 -1.14767674 -1.15470683 -1.15350041 -1.13891281]",-1.36471343040466,-1.15605638,"[-0.5055325  -0.50419569 -0.50375044 -0.50275791 -0.50254595]","[-0.3762765  -0.37596587 -0.37760234 -0.37695261 -0.38327631]",-0.505532503128052,-0.383276310000014,0.412867029999973,"[0.43765539 0.43923455 0.43957645 0.44047827 0.44098753]","[0.42145594 0.41286703 0.41383568 0.41572842 0.41523635]",0.437655389308929,2,"12428_2,1,1_0.168_True",1.26774600702687,0
"dcgat-agm003486510","(0, 1, 0)",0.25,"Au-0.222-Pd-0.667-Tl-0.111","True","[-0.95119035 -0.95056152 -0.9500857  -0.94857401 -0.94747114]","[-0.94864527 -0.94902454 -0.94814596 -0.94606013 -0.94898175]",-0.95119035243988,-0.949024539999982,"[-1.6729362  -1.6680181  -1.66736054 -1.6666497  -1.66480315]","[-1.69057861 -1.69039996 -1.68999573 -1.68905208 -1.68900776]",-1.67293620109558,-1.69057860999999,"[-0.85591125 -0.85434079 -0.85116559 -0.85037416 -0.84209001]","[-0.83613565 -0.83525795 -0.83466294 -0.83497811 -0.85896042]",-0.855911254882813,-0.858960420000017,"[-1.17999649 -1.17278826 -1.16435707 -1.15409684 -1.14198053]","[-1.18900678 -1.19303758 -1.17406385 -1.14885768 -1.08896249]",-1.17999649047852,-1.19303757999998,"[-0.39439484 -0.39376584 -0.39304474 -0.39299977 -0.39298889]","[-0.38020415 -0.38098645 -0.38037423 -0.38030908 -0.38019757]",-0.394394844770432,-0.380986449999995,0.541276019999998,"[0.55746263 0.55862349 0.55923599 0.55957884 0.56068844]","[0.54147157 0.54267192 0.54127602 0.54252874 0.54224451]",0.557462632656097,3,"22171_0,1,0_0.25_True",0.967793268164251,0.489980322349901
"dcgat-agm003677133","(1, 0, -1)",0.25,"Ag-0.417-Au-0.083-Pd-0.5","True","[0.07594609 0.08351421 0.0841496  0.08435017 0.08818781]","[0.03476038 0.03415094 0.0351948  0.03485119 0.12899923]",0.0759460926055908,0.0341509400000177,"[-1.40571642 -1.40308237 -1.40132082 -1.40062118 -1.40060449]","[-1.42756812 -1.42774479 -1.4268861  -1.42737654 -1.42734949]",-1.40571641921997,-1.42774478999999,"[-0.59228611 -0.59184581 -0.58973229 -0.5879578  -0.58636379]","[-0.54426933 -0.54435411 -0.54256842 -0.54255873 -0.54430237]",-0.592286109924316,-0.544354110000029,"[-0.50621921 -0.50027716 -0.4987222  -0.49706572 -0.49660152]","[-0.48572125 -0.48771661 -0.48635366 -0.47506532 -0.47542052]",-0.506219208240509,-0.487716609999978,"[-0.38372511 -0.38359481 -0.38354358 -0.38298973 -0.38292527]","[-0.37956374 -0.37911419 -0.37929407 -0.37942016 -0.37924325]",-0.383725106716156,-0.379563740000009,0.694371249999989,"[0.70720822 0.70925206 0.70984441 0.71056002 0.71111315]","[0.69716613 0.69710139 0.69437125 0.69887962 0.69750218]",0.707208216190338,3,"27675_1,0,-1_0.25_True",0.819519299082583,0.380332962758737
"dcgat-agm003288461","(2, 0, 1)",0,"Pd-0.714-Zn-0.286","True","[-0.43826631 -0.43158838 -0.4295021  -0.42861718 -0.4278287 ]","[-0.31480473 -0.30928212 -0.30795616 -0.30353331 -0.30391226]",-0.438266307115555,-0.314804729999992,"[-1.61231697 -1.61063933 -1.61051702 -1.60740066 -1.60710883]","[-1.51582194 -1.50889805 -1.50814712 -1.51062551 -1.50731612]",-1.61231696605682,-1.51582194000002,"[-0.74679565 -0.66168588 -0.64537674 -0.63924474 -0.63612181]","[-0.62888094 -0.61417357 -0.60634193 -0.61416565 -0.55906781]",-0.746795654296875,-0.628880939999988,"[-1.04386842 -1.04128003 -1.03417134 -1.03068101 -1.02993917]","[-0.91994267 -0.919665   -0.91893585 -0.91238952 -0.91899868]",-1.04386842250824,-0.919942670000012,"[-0.43947354 -0.43732598 -0.43586576 -0.43517706 -0.434697  ]","[-0.3735821  -0.37303252 -0.37505766 -0.37786994 -0.36504771]",-0.439473539590836,-0.377869940000039,0.22581507000001,"[0.20174211 0.20301151 0.20302707 0.20374799 0.20427632]","[0.2429335  0.22656343 0.22675023 0.23722341 0.22581507]",0.201742112636566,2,"16556_2,0,1_0.0_True",0.994441668331119,0.966020784881185
"dcgat-agm001417157","(1, 1, 0)",0.25,"Ir-0.5-Pd-0.5","True","[-1.01043153 -1.00760877 -1.00751114 -1.00313342 -1.00307643]","[-1.07434166 -1.08139896 -1.07453128 -1.07955517 -1.08140529]",-1.01043152809143,-1.08140529000002,"[-1.93940663 -1.93488097 -1.93379855 -1.93343425 -1.93313384]","[-1.99212153 -1.99156199 -1.99277459 -1.99115457 -1.99220626]",-1.93940663337708,-1.99277459000001,"[-1.21096718 -1.20887041 -1.20732725 -1.20555103 -1.20112681]","[-1.20511101 -1.1950135  -1.20641997 -1.20717541 -1.20321004]",-1.2109671831131,-1.20717540999999,"[-1.83636594 -1.83519602 -1.83319402 -1.83111906 -1.83081317]","[-1.87436952 -1.8759526  -1.87778221 -1.86313091 -1.88100623]",-1.83636593818665,-1.88100622999997,"[-0.39555186 -0.39513034 -0.39496478 -0.39479584 -0.39464307]","[-0.36722926 -0.37026824 -0.37297223 -0.35806768 -0.36847649]",-0.395551860332489,-0.372972230000016,0.401691280000023,"[0.38620752 0.38729948 0.38883024 0.38963455 0.38969582]","[0.40181017 0.40580877 0.40169128 0.40966935 0.40422309]",0.386207520961762,2,"24667_1,1,0_0.25_True",1.66135261315656,0.51305948820122
"dcgat-agm003514916","(0, 1, 0)",0.25,"Au-0.091-Cd-0.182-Pd-0.727","True","[-1.03290105 -1.03096831 -1.02859592 -1.02843869 -1.02812314]","[-1.05457604 -1.05330104 -1.05324091 -1.0539796  -1.05298936]",-1.03290104866028,-1.05457604000003,"[-1.65439188 -1.65288925 -1.65244436 -1.65058327 -1.65047121]","[-1.61286007 -1.61241321 -1.61297767 -1.61260067 -1.61489932]",-1.65439188480377,-1.61489932000001,"[-0.88265103 -0.88205332 -0.84079719 -0.83240014 -0.83193606]","[-0.84182712 -0.83851488 -0.80837203 -0.80302275 -0.80788167]",-0.882651031017304,-0.841827120000005,"[-1.42053163 -1.41351461 -1.40828812 -1.40632463 -1.40260172]","[-1.42920594 -1.43645296 -1.43033294 -1.43266189 -1.42171508]",-1.42053163051605,-1.43645296,"[-0.39844769 -0.39807686 -0.39749601 -0.39663327 -0.39656544]","[-0.37171499 -0.37121524 -0.37166699 -0.37195882 -0.37257114]",-0.398447692394257,-0.372571140000048,0.561998230000029,"[0.53895193 0.54100782 0.542036   0.54372567 0.54418248]","[0.58837845 0.58769258 0.58744383 0.58732036 0.56199823]",0.538951933383942,3,"28821_0,1,0_0.25_True",1.07484615311499,0.0103712247260904
"dcgat-agm003290191","(1, 1, 0)",0.25,"Ag-0.429-Pd-0.571","True","[-1.2423625  -1.24228334 -1.24137795 -1.2412616  -1.24033606]","[-1.25295955 -1.25294791 -1.25240732 -1.25239699 -1.25241798]",-1.24236249923706,-1.25295954999999,"[-1.62016916 -1.61692643 -1.61633635 -1.61477971 -1.61443436]","[-1.60038046 -1.60174944 -1.60350367 -1.60411852 -1.60139625]",-1.62016916275024,-1.60411851999999,"[-0.90345967 -0.90257084 -0.90226793 -0.90121967 -0.90023661]","[-0.87005578 -0.89033944 -0.88976721 -0.89450967 -0.8864224 ]",-0.903459668159485,-0.894509670000019,"[-1.3068018  -1.29741597 -1.2958312  -1.2895093  -1.28234649]","[-1.29081064 -1.29200546 -1.28574932 -1.28625198 -1.28835955]",-1.30680179595947,-1.29200545999996,"[-0.36959967 -0.36836165 -0.36805034 -0.36796552 -0.36793676]","[-0.36394952 -0.36386676 -0.36435867 -0.36427513 -0.36397929]",-0.369599670171738,-0.364358669999973,0.576106509999988,"[0.57807904 0.57836014 0.57953221 0.58025461 0.58030456]","[0.58009967 0.58210608 0.57736525 0.58279729 0.57610651]",0.578079044818878,2,"26943_1,1,0_0.25_True",1.01138211427528,1
"dcgat-agm003299808","(1, 0, 0)",0.125,"Pd-0.875-Tl-0.125","False","[-0.87166101 -0.86731446 -0.86603034 -0.86532444 -0.86491525]","[-0.9873946  -0.9853447  -0.98548878 -0.98618209 -0.98485157]",-0.871661007404327,-0.987394600000016,"[-1.51924801 -1.51848102 -1.51840961 -1.51794636 -1.51739836]","[-1.5550831  -1.56204978 -1.55996751 -1.56618393 -1.56528667]",-1.51924800872803,-1.56618393000002,"[-0.73747569 -0.72969264 -0.72785175 -0.72757733 -0.72708279]","[-0.77760679 -0.78019852 -0.78616943 -0.81483337 -0.78392244]",-0.737475693225861,-0.814833370000031,"[-0.98363328 -0.93139398 -0.92803013 -0.92667633 -0.92523593]","[-1.11674723 -1.03639277 -1.03253827 -1.0370331  -1.03918931]",-0.983633279800415,-1.11674723000004,"[-0.35193238 -0.35085744 -0.3506057  -0.35017711 -0.35009763]","[-0.36423182 -0.35668629 -0.35667416 -0.35862251 -0.35973272]",-0.351932376623154,-0.364231820000043,0.582252530000005,"[0.61329108 0.61441916 0.61489147 0.61572844 0.61621815]","[0.58225253 0.58269557 0.58470391 0.58831384 0.58642226]",0.613291084766388,2,"31439_1,0,0_0.125_False",1.06085751740349,1
"dcgat-agm003676079","(1, 0, -1)",0.249582690864602,"Ag-0.417-Cd-0.083-Pd-0.5","True","[0.37328964 0.37822515 0.37931961 0.37979454 0.3804521 ]","[0.43348819 0.43332518 0.43063799 0.43197869 0.43117197]",0.37328964471817,0.430637990000008,"[-1.33021927 -1.32304478 -1.32298374 -1.32272279 -1.32156324]","[-1.31077015 -1.31290211 -1.31190509 -1.31240756 -1.31192915]",-1.33021926879883,-1.31290211000001,"[-0.53554142 -0.53219634 -0.52734673 -0.52678448 -0.5262965 ]","[-0.45819119 -0.458355   -0.47838005 -0.48258192 -0.48305964]",-0.535541415214539,-0.483059640000022,"[-0.35436693 -0.34658667 -0.34486309 -0.34100246 -0.34085527]","[-0.27344866 -0.26010456 -0.26579599 -0.27332233 -0.26064148]",-0.354366928339005,-0.273448659999985,"[-0.35846958 -0.3583211  -0.35826653 -0.35813987 -0.35773662]","[-0.36291926 -0.36346842 -0.36337424 -0.36414025 -0.36362692]",-0.358469575643539,-0.36414025000002,0.732602249999985,"[0.71131915 0.71250445 0.71525723 0.71840614 0.71924156]","[0.73789332 0.73881411 0.7381715  0.73262772 0.73260225]",0.711319148540497,3,"28160_1,0,-1_0.25_True",0.776197669009415,0.252392889300463
"oqmd-1219815","(0, 1, 0)",0,"Co-0.5-Pt-0.5","True","[-1.05965495 -1.05524325 -1.05506778 -1.05453992 -1.05365062]","[-0.99415172 -0.99336868 -0.99164577 -0.99425307 -0.99206543]",-1.05965495109558,-0.994253070000013,"[-1.63118076 -1.62834036 -1.62810624 -1.62790966 -1.6276536 ]","[-1.60005629 -1.60290472 -1.60188657 -1.60277078 -1.60447139]",-1.63118076324463,-1.60447139000001,"[-1.13661337 -1.13445032 -1.13211751 -1.050318   -1.04883432]","[-1.08965714 -1.09327556 -1.09623966 -0.97186141 -1.02787754]",-1.13661336898804,-1.09623965999998,"[-1.69127119 -1.6892823  -1.6851567  -1.68239617 -1.681934  ]","[-1.65937226 -1.60377124 -1.60897329 -1.60973252 -1.60567454]",-1.69127118587494,-1.65937226,"[-0.40525538 -0.40272057 -0.40216464 -0.4019188  -0.40149125]","[-0.3601802  -0.35957528 -0.36116483 -0.35980307 -0.3614389 ]",-0.405255377292633,-0.361438900000053,0.206711460000008,"[0.17391807 0.17473722 0.17575341 0.17734015 0.18041897]","[0.20728873 0.20713598 0.20671146 0.20834919 0.20883333]",0.173918068408966,2,"14826_0,1,0_0.0_True",1.5549696477341,0.47174723073827
"dcgat-agm001193225","(1, 0, 0)",0.25,"Ag-0.167-Pd-0.833","True","[-1.77195168 -1.77047348 -1.770154   -1.77004528 -1.76974201]","[-1.75632008 -1.75845884 -1.75888692 -1.75719549 -1.75789036]",-1.77195167541504,-1.75888692000001,"[-1.67658937 -1.67483211 -1.67395043 -1.6732769  -1.67280316]","[-1.67323329 -1.67571203 -1.6734797  -1.67502851 -1.67541006]",-1.67658936977386,-1.67571203000006,"[-1.10076714 -1.10001957 -1.0952071  -1.08708763 -1.08640862]","[-1.00177812 -0.99673509 -1.00135549 -1.00365704 -0.99424058]",-1.10076713562012,-1.00365704000001,"[-1.80629015 -1.8035655  -1.80303764 -1.80112123 -1.80029082]","[-1.71927708 -1.71848151 -1.71968315 -1.72077084 -1.72593054]",-1.80629014968872,-1.72593054000004,"[-0.35918304 -0.35799253 -0.35747731 -0.35633874 -0.35618538]","[-0.35714351 -0.35571885 -0.35882645 -0.35757451 -0.35838667]",-0.359183043241501,-0.358826450000038,0.531646669999986,"[0.48369902 0.48494726 0.48510116 0.48584825 0.4864617 ]","[0.53279052 0.53245109 0.53164667 0.533164   0.53332902]",0.483699023723602,2,"28029_1,0,0_0.25_True",1.17577437553956,0.0717991143610845
"dcgat-agm003196126","(1, 1, 2)",0,"Au-0.667-Tl-0.333","True","[1.32195377 1.3342731  1.35272861 1.36601448 1.39196825]","[1.30497417 1.29441567 1.29811141 1.32757661 1.14581835]",1.32195377349854,1.14581834999998,"[-0.47398067 -0.47256142 -0.47248361 -0.46906251 -0.468925  ]","[-0.53902083 -0.53592563 -0.54102412 -0.52422003 -0.52768465]",-0.473980665206909,-0.541024119999975,"[-2.99730086 -2.60672927 -2.11820793 -1.19921041 -0.69303352]","[1.1019315  1.57541431 1.58876451 1.80226553 1.39655351]",-2.99730086326599,1.10193150000003,"[0.03833157 0.04335296 0.06797659 0.07871991 0.08996385]","[ 0.08005765  0.11149126  0.01761296 -0.03917696  0.02525853]",0.0383315682411193,-0.0391769600000202,"[0.08916229 0.09891456 0.1028257  0.11190182 0.11354971]","[-0.03501922 -0.00941178 -0.33951456 -0.34315405 -0.35000663]",0.0891622900962829,-0.350006629999996,0.123896160000015,"[0.44498712 0.46506125 0.4667818  0.49550372 0.50290066]","[0.17563785 0.1881911  0.18356516 0.27358516 0.12389616]",0.444987118244171,2,"31061_1,1,2_0.0_True",0.265099788460929,0.42123076666212
"dcgat-agm002234344","(1, 1, -2)",0.179873340032049,"Pd-0.7-Tl-0.3","True","[0.18606329 0.19164008 0.20326924 0.20374525 0.20550996]","[0.22753493 0.22154889 0.21023866 0.21769498 0.21907905]",0.186063289642334,0.210238660000016,"[-1.39663053 -1.39615202 -1.39511371 -1.39487541 -1.39471722]","[-1.41791237 -1.41960592 -1.41395453 -1.41711862 -1.41794365]",-1.39663052558899,-1.41960592000001,"[-0.39429224 -0.39202854 -0.39171705 -0.38841027 -0.38790539]","[-0.32942958 -0.36311526 -0.36459394 -0.38570394 -0.36342367]",-0.394292235374451,-0.385703940000042,"[-0.48291805 -0.4737238  -0.45043463 -0.4471519  -0.43814099]","[-0.43515412 -0.43613056 -0.41654081 -0.42415198 -0.39549488]",-0.482918053865433,-0.436130559999981,"[-0.40307376 -0.40184167 -0.4015815  -0.40154395 -0.40103877]","[-0.34389996 -0.34295803 -0.34171442 -0.34033252 -0.34213074]",-0.403073757886887,-0.343899960000016,0.644953519999973,"[0.68541414 0.68997687 0.69059092 0.69120711 0.69197041]","[0.64495352 0.64707142 0.64771177 0.64578906 0.64631243]",0.685414135456085,2,"28076_1,1,-2_0.18_True",0.701325777044356,0.931615140348532
"dcgat-agm001297235","(2, 2, 1)",0.025,"Cu-0.25-Pd-0.25-Pt-0.25-Sn-0.25","False","[-0.06462663 -0.06010187 -0.04342365  0.2663123   0.27199143]","[-0.0358725  -0.03659755 -0.03414908  0.21072158  0.21244587]",-0.0646266341209411,-0.0365975500000104,"[-1.47107124 -1.46363878 -1.4616096  -1.45811355 -1.45806623]","[-1.42060536 -1.4286413  -1.42757694 -1.41852262 -1.43266812]",-1.47107124328613,-1.43266812000002,"[-0.76346457 -0.76286435 -0.76189786 -0.76130253 -0.76013637]","[-0.81639273 -0.81084907 -0.81584078 -0.8162106  -0.81651713]",-0.763464570045471,-0.816517129999966,"[-0.84588915 -0.83877474 -0.76158178 -0.57804686 -0.50332463]","[-0.95566165 -0.95640241 -0.85420638 -0.74017417 -0.56205938]",-0.845889151096344,-0.95640241000001,"[-0.32541218 -0.32265863 -0.32160977 -0.3215332  -0.32106999]","[-0.33258764 -0.3319793  -0.33937693 -0.33826334 -0.33900826]",-0.325412184000015,-0.339376930000014,0.284844600000042,"[0.23835224 0.23948425 0.24176246 0.24191141 0.2419281 ]","[0.28666542 0.2885145  0.28691188 0.2848446  0.28600136]",0.238352239131928,4,"19705_2,2,1_0.025_False",,
"dcgat-agm003764967","(1, 0, 0)",0.25,"Ag-0.125-Cd-0.125-Pd-0.75","False","[-1.70930958 -1.70830989 -1.70798802 -1.70770288 -1.70633245]","[-1.76623472 -1.76649035 -1.76468854 -1.76629802 -1.7659682 ]",-1.70930957794189,-1.76649035,"[-1.58138895 -1.57820415 -1.57782078 -1.57742584 -1.57704222]","[-1.56898922 -1.56840102 -1.56984722 -1.56988237 -1.56984482]",-1.5813889503479,-1.56988236999999,"[-1.09848356 -1.09092057 -1.09010816 -1.08918309 -1.08786702]","[-1.03837294 -1.03786977 -1.04209016 -1.04391557 -1.03988512]",-1.09848356246948,-1.04391557000002,"[-1.6954236  -1.69448614 -1.69374704 -1.68832755 -1.68770552]","[-1.60118285 -1.48031921 -1.60188952 -1.48395946 -1.45915783]",-1.69542360305786,-1.60188951999999,"[-0.33322954 -0.33289671 -0.33285466 -0.33256099 -0.33235744]","[-0.33323503 -0.33340929 -0.30879671 -0.30874967 -0.3341903 ]",-0.333229541778564,-0.334190299999989,0.531677990000006,"[0.51256496 0.51312035 0.51341742 0.51362437 0.51370507]","[0.53418424 0.53167799 0.53250626 0.53319403 0.53368923]",0.512564957141876,3,"23217_1,0,0_0.25_False",1.08445737118838,0.525145200650721
"dcgat-agm001828303","(0, 1, 0)",0.25,"Ag-0.75-Pd-0.25","True","[0.43637985 0.43680888 0.43761045 0.43927342 0.43993956]","[0.48593347 0.48471245 0.48741736 0.49004858 0.48768786]",0.436379849910736,0.484712449999989,"[-1.32226634 -1.32030392 -1.32003856 -1.31995058 -1.31983495]","[-1.36809487 -1.36783082 -1.36969294 -1.36842512 -1.36939143]",-1.32226634025574,-1.36969293999999,"[-0.50126314 -0.49636024 -0.49394521 -0.4939394  -0.49193537]","[-0.47146814 -0.47708786 -0.47699473 -0.47719333 -0.47641527]",-0.50126314163208,-0.477193329999977,"[-0.19121039 -0.1874609  -0.18688112 -0.18402171 -0.1767301 ]","[-0.1925034  -0.17721027 -0.19769057 -0.21924519 -0.20628858]",-0.191210389137268,-0.219245190000009,"[-0.33620507 -0.33600044 -0.33562726 -0.3351917  -0.3346144 ]","[-0.32943372 -0.33071687 -0.32881272 -0.33100896 -0.32899094]",-0.336205065250397,-0.331008959999991,0.73266301999999,"[0.79983479 0.80745286 0.80745333 0.80765706 0.80886632]","[0.73534014 0.73266302 0.73362676 0.73345642 0.73372509]",0.799834787845612,2,"16702_0,1,0_0.25_True",0.669902377928187,0.537195188802968
"oqmd-1340528","(1, 1, 0)",0.25,"Pd-0.667-Zn-0.333","True","[0.09299588 0.09693551 0.09908992 0.10128587 0.10193115]","[0.02059183 0.02471196 0.02043804 0.02286652 0.02524412]",0.0929958820343017,0.0204380399999877,"[-1.43099308 -1.42903447 -1.42777169 -1.42699385 -1.42676759]","[-1.46968806 -1.46833563 -1.46999491 -1.47074749 -1.468393  ]",-1.43099308013916,-1.47074749000001,"[-0.55082572 -0.55072165 -0.55064976 -0.54557526 -0.54427361]","[-0.5298277  -0.52932484 -0.52988197 -0.56601273 -0.5185261 ]",-0.550825715065002,-0.566012729999954,"[-0.52765316 -0.4800446  -0.45360765 -0.45300913 -0.44598651]","[-0.57149006 -0.53956505 -0.51116559 -0.50735812 -0.5091902 ]",-0.527653157711029,-0.571490059999974,"[-0.35215256 -0.3515597  -0.35069308 -0.35027751 -0.35006279]","[-0.32387078 -0.32354531 -0.3242221  -0.32271607 -0.32516655]",-0.352152556180954,-0.325166550000006,0.444646270000021,"[0.42978495 0.43292981 0.43447083 0.43717235 0.44125646]","[0.44570578 0.44545633 0.44665403 0.44464627 0.44548627]",0.429784953594208,2,"11550_1,1,0_0.25_True",1.03331133788748,1
"oqmd-1364825","(1, 2, 0)",0.162,"Co-0.333-Pt-0.667","True","[-1.15432465 -1.15385818 -1.14997077 -1.14986229 -1.14561677]","[-1.09691545 -1.09885713 -1.10017153 -1.10020541 -1.09982039]",-1.15432465076447,-1.10020541,"[-1.62380981 -1.62344456 -1.62253547 -1.62238336 -1.62225795]","[-1.56435078 -1.56688399 -1.56493279 -1.56422038 -1.56428102]",-1.62380981445313,-1.56688399000001,"[-1.1952548  -1.19270337 -1.10666776 -1.10554123 -1.10457754]","[-1.0814673  -1.07754312 -1.00178933 -1.00128756 -1.00055948]",-1.19525480270386,-1.08146729999999,"[-1.65383065 -1.65044951 -1.64972281 -1.63411593 -1.63187981]","[-1.59553728 -1.59385782 -1.59356249 -1.55984462 -1.56143143]",-1.65383064746857,-1.59553728000003,"[-0.40784022 -0.40704224 -0.4068059  -0.40638721 -0.40631291]","[-0.32375994 -0.32368678 -0.32455728 -0.32337689 -0.32372404]",-0.407840222120285,-0.324557280000022,0.187256240000011,"[0.19372952 0.19382286 0.19430947 0.20127779 0.25646025]","[0.18725624 0.18767773 0.18953549 0.18865988 0.24545439]",0.193729519844055,2,"16036_1,2,0_0.162_True",1.52924207195697,0.901890641309395
